click_quality_value,search_quality_success_value,ai_trigger,ai_success,zero_result,latency_ms,data_completeness,data_freshness_min,tenant_tier,ai_enablement,connector_type,industry_vertical,query_type,period,metric_ts,scenario_id
0.227467,0.232384,0.347688,0.668370,0,159,0.989024,27,standard,ai_on,gdrive,tech,navigational,current,2026-03-21T08:31:00Z,ranking_regression
0.265285,0.265285,0.000000,0.000000,0,264,0.990528,18,standard,ai_off,confluence,healthcare,action,current,2026-03-21T08:32:00Z,ranking_regression
0.219100,0.233221,0.348157,0.669874,0,157,0.987296,12,standard,ai_on,gdrive,tech,navigational,current,2026-03-21T08:33:00Z,ranking_regression
0.305041,0.305041,0.000000,0.000000,0,117,0.973261,15,enterprise,ai_off,slack,retail,action,current,2026-03-21T08:34:00Z,ranking_regression
0.231827,0.231827,0.347176,0.650951,0,195,0.996150,23,standard,ai_on,slack,finance,informational,current,2026-03-21T08:35:00Z,ranking_regression
0.281909,0.281909,0.000000,0.000000,0,346,0.973198,15,premium,ai_off,sharepoint,tech,informational,current,2026-03-21T08:36:00Z,ranking_regression
0.270464,0.270464,0.000000,0.000000,0,154,0.987262,16,standard,ai_off,confluence,tech,informational,current,2026-03-21T08:37:00Z,ranking_regression
0.221853,0.230354,0.351034,0.656215,0,275,0.977338,11,standard,ai_on,confluence,healthcare,informational,current,2026-03-21T08:38:00Z,ranking_regression
0.295803,0.295803,0.000000,0.000000,0,287,0.987799,9,enterprise,ai_off,confluence,healthcare,action,current,2026-03-21T08:39:00Z,ranking_regression
0.297482,0.297482,0.000000,0.000000,0,238,0.987805,18,enterprise,ai_off,jira,tech,informational,current,2026-03-21T08:40:00Z,ranking_regression
0.267826,0.267826,0.000000,0.000000,0,238,0.985293,2,standard,ai_off,confluence,finance,action,current,2026-03-21T08:41:00Z,ranking_regression
0.265724,0.265724,0.000000,0.000000,1,275,0.980630,8,standard,ai_off,slack,finance,action,current,2026-03-21T08:42:00Z,ranking_regression
0.293944,0.293944,0.000000,0.000000,0,209,0.980105,18,enterprise,ai_off,gdrive,tech,navigational,current,2026-03-21T08:43:00Z,ranking_regression
0.297311,0.297311,0.000000,0.000000,0,152,0.993238,22,enterprise,ai_off,gdrive,retail,navigational,current,2026-03-21T08:44:00Z,ranking_regression
0.283028,0.283028,0.000000,0.000000,0,266,0.986926,17,premium,ai_off,jira,tech,action,current,2026-03-21T08:45:00Z,ranking_regression
0.224297,0.224297,0.342838,0.639373,0,231,0.977819,13,standard,ai_on,gdrive,retail,navigational,current,2026-03-21T08:46:00Z,ranking_regression
0.268385,0.268385,0.000000,0.000000,0,236,0.986444,13,standard,ai_off,confluence,finance,informational,current,2026-03-21T08:47:00Z,ranking_regression
0.261869,0.261869,0.000000,0.000000,0,225,0.983358,14,standard,ai_off,gdrive,healthcare,navigational,current,2026-03-21T08:48:00Z,ranking_regression
0.237147,0.237147,0.348162,0.645014,0,187,0.982535,14,premium,ai_on,slack,retail,navigational,current,2026-03-21T08:49:00Z,ranking_regression
0.269257,0.269257,0.000000,0.000000,0,263,0.975926,14,standard,ai_off,confluence,finance,action,current,2026-03-21T08:50:00Z,ranking_regression
0.244205,0.244205,0.351817,0.646761,0,204,0.987805,7,enterprise,ai_on,confluence,tech,action,current,2026-03-21T08:51:00Z,ranking_regression
0.285512,0.285512,0.000000,0.000000,0,255,0.983658,14,enterprise,ai_off,slack,tech,action,current,2026-03-21T08:52:00Z,ranking_regression
0.283808,0.283808,0.000000,0.000000,0,215,0.986733,14,premium,ai_off,sharepoint,retail,navigational,current,2026-03-21T08:53:00Z,ranking_regression
0.249353,0.249353,0.349461,0.635972,0,246,0.992138,14,enterprise,ai_on,gdrive,healthcare,navigational,current,2026-03-21T08:54:00Z,ranking_regression
0.215080,0.227437,0.357918,0.635445,0,267,0.979621,20,standard,ai_on,gdrive,tech,informational,current,2026-03-21T08:55:00Z,ranking_regression
0.238879,0.238879,0.344442,0.644865,0,162,0.979033,13,premium,ai_on,gdrive,tech,informational,current,2026-03-21T08:56:00Z,ranking_regression
0.291481,0.291481,0.000000,0.000000,1,164,0.989166,15,enterprise,ai_off,confluence,finance,navigational,current,2026-03-21T08:57:00Z,ranking_regression
0.265459,0.265459,0.000000,0.000000,0,144,0.986677,11,standard,ai_off,gdrive,tech,informational,current,2026-03-21T08:58:00Z,ranking_regression
0.282727,0.282727,0.000000,0.000000,0,233,0.984618,12,premium,ai_off,confluence,tech,action,current,2026-03-21T08:59:00Z,ranking_regression
0.293579,0.293579,0.000000,0.000000,0,151,0.985661,14,enterprise,ai_off,jira,finance,navigational,current,2026-03-21T09:00:00Z,ranking_regression
0.224785,0.233548,0.352330,0.662867,0,214,0.992832,17,standard,ai_on,jira,retail,action,current,2026-03-21T09:01:00Z,ranking_regression
0.246261,0.246261,0.352211,0.653975,0,297,0.980869,14,enterprise,ai_on,confluence,tech,informational,current,2026-03-21T09:02:00Z,ranking_regression
0.294765,0.294765,0.000000,0.000000,0,125,0.978899,10,enterprise,ai_off,gdrive,tech,action,current,2026-03-21T09:03:00Z,ranking_regression
0.290318,0.290318,0.000000,0.000000,0,238,0.983110,12,enterprise,ai_off,jira,healthcare,navigational,current,2026-03-21T09:04:00Z,ranking_regression
0.240850,0.240850,0.351769,0.669026,0,167,0.981291,11,premium,ai_on,sharepoint,retail,action,current,2026-03-21T09:05:00Z,ranking_regression
0.238509,0.238509,0.350387,0.663576,0,173,0.982828,19,enterprise,ai_on,jira,tech,action,current,2026-03-21T09:06:00Z,ranking_regression
0.250631,0.250631,0.354113,0.650306,0,143,0.982543,22,enterprise,ai_on,jira,finance,navigational,current,2026-03-21T09:07:00Z,ranking_regression
0.244007,0.244007,0.339058,0.626382,0,149,0.987482,17,premium,ai_on,confluence,tech,navigational,current,2026-03-21T09:08:00Z,ranking_regression
0.293738,0.293738,0.000000,0.000000,0,269,0.986262,13,enterprise,ai_off,confluence,retail,navigational,current,2026-03-21T09:09:00Z,ranking_regression
0.291460,0.291460,0.000000,0.000000,0,167,0.981864,8,enterprise,ai_off,sharepoint,tech,action,current,2026-03-21T09:10:00Z,ranking_regression
0.269605,0.269605,0.000000,0.000000,0,176,0.983972,8,standard,ai_off,confluence,tech,informational,current,2026-03-21T09:11:00Z,ranking_regression
0.234008,0.234008,0.351368,0.637819,1,308,0.996807,10,premium,ai_on,gdrive,finance,navigational,current,2026-03-21T09:12:00Z,ranking_regression
0.251803,0.251803,0.363899,0.642795,0,204,0.988131,25,premium,ai_on,gdrive,tech,action,current,2026-03-21T09:13:00Z,ranking_regression
0.277686,0.277686,0.000000,0.000000,0,172,0.980387,14,premium,ai_off,gdrive,retail,navigational,current,2026-03-21T09:14:00Z,ranking_regression
0.267438,0.267438,0.000000,0.000000,0,259,0.996485,23,standard,ai_off,slack,tech,action,current,2026-03-21T09:15:00Z,ranking_regression
0.234452,0.234452,0.351914,0.658057,0,175,0.981733,13,premium,ai_on,slack,finance,informational,current,2026-03-21T09:16:00Z,ranking_regression
0.225954,0.233761,0.353239,0.661765,0,173,0.987574,18,standard,ai_on,slack,healthcare,informational,current,2026-03-21T09:17:00Z,ranking_regression
0.285876,0.285876,0.000000,0.000000,0,264,0.980714,8,enterprise,ai_off,slack,finance,navigational,current,2026-03-21T09:18:00Z,ranking_regression
0.267444,0.267444,0.000000,0.000000,0,292,0.981346,10,standard,ai_off,gdrive,retail,informational,current,2026-03-21T09:19:00Z,ranking_regression
0.227307,0.235499,0.358140,0.657561,0,269,0.990417,11,standard,ai_on,slack,healthcare,informational,current,2026-03-21T09:20:00Z,ranking_regression
0.223626,0.233011,0.348579,0.668458,0,220,0.980821,7,standard,ai_on,gdrive,retail,navigational,current,2026-03-21T09:21:00Z,ranking_regression
0.284737,0.284737,0.000000,0.000000,0,250,0.984820,14,enterprise,ai_off,gdrive,tech,navigational,current,2026-03-21T09:22:00Z,ranking_regression
0.221112,0.223649,0.349817,0.639330,0,149,0.979248,15,standard,ai_on,slack,retail,navigational,current,2026-03-21T09:23:00Z,ranking_regression
0.272871,0.272871,0.000000,0.000000,1,202,0.981061,14,standard,ai_off,confluence,retail,informational,current,2026-03-21T09:24:00Z,ranking_regression
0.268527,0.268527,0.000000,0.000000,0,198,0.980839,6,standard,ai_off,confluence,retail,informational,current,2026-03-21T09:25:00Z,ranking_regression
0.269400,0.269400,0.000000,0.000000,0,187,0.986937,17,standard,ai_off,confluence,healthcare,informational,current,2026-03-21T09:26:00Z,ranking_regression
0.218263,0.226091,0.348404,0.648935,0,249,0.979641,18,standard,ai_on,jira,finance,action,current,2026-03-21T09:27:00Z,ranking_regression
0.287725,0.287725,0.000000,0.000000,0,197,0.989201,9,premium,ai_off,gdrive,healthcare,action,current,2026-03-21T09:28:00Z,ranking_regression
0.289208,0.289208,0.000000,0.000000,0,134,0.980397,19,premium,ai_off,gdrive,retail,informational,current,2026-03-21T09:29:00Z,ranking_regression
0.292479,0.292479,0.000000,0.000000,0,202,0.979666,15,enterprise,ai_off,slack,tech,navigational,current,2026-03-21T09:30:00Z,ranking_regression
0.285857,0.285857,0.000000,0.000000,0,136,0.990061,18,premium,ai_off,gdrive,retail,navigational,current,2026-03-21T09:31:00Z,ranking_regression
0.226600,0.232956,0.350956,0.663777,0,122,0.986882,15,standard,ai_on,confluence,tech,informational,current,2026-03-21T09:32:00Z,ranking_regression
0.230800,0.230800,0.344930,0.647676,0,194,0.979970,26,standard,ai_on,gdrive,retail,navigational,current,2026-03-21T09:33:00Z,ranking_regression
0.262056,0.262056,0.000000,0.000000,0,156,0.983394,16,standard,ai_off,slack,tech,informational,current,2026-03-21T09:34:00Z,ranking_regression
0.293610,0.293610,0.000000,0.000000,0,231,0.976830,21,enterprise,ai_off,gdrive,healthcare,informational,current,2026-03-21T09:35:00Z,ranking_regression
0.221587,0.239134,0.357676,0.668576,0,315,0.971468,14,standard,ai_on,slack,retail,action,current,2026-03-21T09:36:00Z,ranking_regression
0.296342,0.296342,0.000000,0.000000,0,217,0.980387,22,enterprise,ai_off,gdrive,finance,informational,current,2026-03-21T09:37:00Z,ranking_regression
0.227611,0.227611,0.348523,0.650353,0,187,0.990801,14,standard,ai_on,slack,tech,navigational,current,2026-03-21T09:38:00Z,ranking_regression
0.278405,0.278405,0.000000,0.000000,0,293,0.981857,8,premium,ai_off,confluence,finance,navigational,current,2026-03-21T09:39:00Z,ranking_regression
0.245564,0.245564,0.353738,0.654582,0,124,0.989464,21,premium,ai_on,slack,finance,navigational,current,2026-03-21T09:40:00Z,ranking_regression
0.237293,0.237293,0.343579,0.648117,1,221,0.983309,19,premium,ai_on,slack,tech,navigational,current,2026-03-21T09:41:00Z,ranking_regression
0.224140,0.230745,0.352778,0.654079,0,250,0.984034,15,standard,ai_on,jira,finance,informational,current,2026-03-21T09:42:00Z,ranking_regression
0.247487,0.247487,0.351843,0.642952,0,174,0.983713,19,enterprise,ai_on,confluence,tech,informational,current,2026-03-21T09:43:00Z,ranking_regression
0.255397,0.255397,0.355731,0.672323,0,122,0.987369,19,enterprise,ai_on,gdrive,retail,informational,current,2026-03-21T09:44:00Z,ranking_regression
0.286999,0.286999,0.000000,0.000000,0,232,0.989924,17,premium,ai_off,confluence,tech,navigational,current,2026-03-21T09:45:00Z,ranking_regression
0.263722,0.263722,0.000000,0.000000,0,227,0.984960,18,standard,ai_off,gdrive,tech,informational,current,2026-03-21T09:46:00Z,ranking_regression
0.237816,0.237816,0.345016,0.651556,0,222,0.989263,13,premium,ai_on,gdrive,retail,navigational,current,2026-03-21T09:47:00Z,ranking_regression
0.286156,0.286156,0.000000,0.000000,0,138,0.980334,22,enterprise,ai_off,confluence,tech,navigational,current,2026-03-21T09:48:00Z,ranking_regression
0.292010,0.292010,0.000000,0.000000,0,95,0.979789,25,premium,ai_off,slack,retail,navigational,current,2026-03-21T09:49:00Z,ranking_regression
0.285802,0.285802,0.000000,0.000000,0,241,0.989071,14,premium,ai_off,confluence,retail,action,current,2026-03-21T09:50:00Z,ranking_regression
0.239824,0.239824,0.344260,0.643545,0,182,0.987027,10,premium,ai_on,sharepoint,retail,navigational,current,2026-03-21T09:51:00Z,ranking_regression
0.227635,0.227635,0.354437,0.639753,0,165,0.973243,11,standard,ai_on,gdrive,tech,action,current,2026-03-21T09:52:00Z,ranking_regression
0.242805,0.242805,0.351968,0.642506,0,215,0.988741,6,enterprise,ai_on,sharepoint,retail,action,current,2026-03-21T09:53:00Z,ranking_regression
0.280449,0.280449,0.000000,0.000000,0,231,0.985367,22,premium,ai_off,gdrive,healthcare,navigational,current,2026-03-21T09:54:00Z,ranking_regression
0.290239,0.290239,0.000000,0.000000,0,113,0.990702,14,enterprise,ai_off,slack,finance,informational,current,2026-03-21T09:55:00Z,ranking_regression
0.263911,0.263911,0.000000,0.000000,0,234,0.982757,9,standard,ai_off,jira,tech,action,current,2026-03-21T09:56:00Z,ranking_regression
0.268747,0.268747,0.000000,0.000000,0,154,0.978061,13,standard,ai_off,gdrive,finance,navigational,current,2026-03-21T09:57:00Z,ranking_regression
0.253980,0.253980,0.354574,0.644992,0,160,0.998785,18,enterprise,ai_on,confluence,retail,navigational,current,2026-03-21T09:58:00Z,ranking_regression
0.289966,0.289966,0.000000,0.000000,0,154,0.990183,13,enterprise,ai_off,confluence,tech,action,current,2026-03-21T09:59:00Z,ranking_regression
0.270889,0.270889,0.000000,0.000000,0,202,0.978455,14,standard,ai_off,slack,retail,informational,current,2026-03-21T10:00:00Z,ranking_regression
0.280544,0.280544,0.000000,0.000000,0,175,0.985932,8,premium,ai_off,jira,tech,navigational,current,2026-03-21T10:01:00Z,ranking_regression
0.237921,0.237921,0.349986,0.654528,0,203,0.987412,14,premium,ai_on,gdrive,finance,informational,current,2026-03-21T10:02:00Z,ranking_regression
0.269855,0.269855,0.000000,0.000000,0,189,0.981729,15,standard,ai_off,slack,retail,navigational,current,2026-03-21T10:03:00Z,ranking_regression
0.220557,0.223028,0.350639,0.636060,0,229,0.982169,23,standard,ai_on,confluence,tech,informational,current,2026-03-21T10:04:00Z,ranking_regression
0.246527,0.246527,0.356757,0.641232,0,139,0.988720,14,premium,ai_on,confluence,finance,informational,current,2026-03-21T10:05:00Z,ranking_regression
0.293095,0.293095,0.000000,0.000000,0,226,0.988509,14,enterprise,ai_off,confluence,tech,navigational,current,2026-03-21T10:06:00Z,ranking_regression
0.222585,0.226406,0.351884,0.643412,1,158,0.982501,12,standard,ai_on,confluence,finance,navigational,current,2026-03-21T10:07:00Z,ranking_regression
0.288276,0.288276,0.000000,0.000000,0,172,0.987291,23,enterprise,ai_off,gdrive,tech,action,current,2026-03-21T10:08:00Z,ranking_regression
0.268308,0.268308,0.000000,0.000000,0,183,0.987231,12,standard,ai_off,gdrive,finance,informational,current,2026-03-21T10:09:00Z,ranking_regression
0.222652,0.230317,0.355157,0.648494,0,299,0.980674,9,standard,ai_on,sharepoint,finance,action,current,2026-03-21T10:10:00Z,ranking_regression
0.220937,0.220937,0.345505,0.639124,0,278,0.988050,7,standard,ai_on,gdrive,tech,navigational,current,2026-03-21T10:11:00Z,ranking_regression
0.239783,0.239783,0.356929,0.654505,0,213,0.983916,17,premium,ai_on,sharepoint,tech,informational,current,2026-03-21T10:12:00Z,ranking_regression
0.282898,0.282898,0.000000,0.000000,0,143,0.988186,18,premium,ai_off,confluence,finance,informational,current,2026-03-21T10:13:00Z,ranking_regression
0.270029,0.270029,0.000000,0.000000,0,265,0.971878,0,standard,ai_off,sharepoint,tech,informational,current,2026-03-21T10:14:00Z,ranking_regression
0.280014,0.280014,0.000000,0.000000,0,180,0.982839,20,premium,ai_off,sharepoint,tech,navigational,current,2026-03-21T10:15:00Z,ranking_regression
0.244471,0.244471,0.351637,0.655273,0,201,0.990781,13,premium,ai_on,confluence,tech,navigational,current,2026-03-21T10:16:00Z,ranking_regression
0.261688,0.261688,0.000000,0.000000,0,202,0.988100,10,standard,ai_off,confluence,tech,informational,current,2026-03-21T10:17:00Z,ranking_regression
0.285603,0.285603,0.000000,0.000000,0,206,0.983952,18,premium,ai_off,gdrive,healthcare,informational,current,2026-03-21T10:18:00Z,ranking_regression
0.282155,0.282155,0.000000,0.000000,0,192,0.984600,6,premium,ai_off,sharepoint,finance,informational,current,2026-03-21T10:19:00Z,ranking_regression
0.282683,0.282683,0.000000,0.000000,0,192,0.986463,5,premium,ai_off,jira,tech,navigational,current,2026-03-21T10:20:00Z,ranking_regression
0.262782,0.262782,0.000000,0.000000,0,269,0.983782,8,standard,ai_off,gdrive,tech,navigational,current,2026-03-21T10:21:00Z,ranking_regression
0.286656,0.286656,0.000000,0.000000,0,198,0.985036,10,premium,ai_off,sharepoint,finance,informational,current,2026-03-21T10:22:00Z,ranking_regression
0.228041,0.228041,0.349975,0.639573,0,274,0.993638,14,standard,ai_on,slack,tech,navigational,current,2026-03-21T10:23:00Z,ranking_regression
0.268388,0.268388,0.000000,0.000000,0,290,0.980346,21,standard,ai_off,jira,finance,action,current,2026-03-21T10:24:00Z,ranking_regression
0.290140,0.290140,0.000000,0.000000,0,177,0.985917,18,enterprise,ai_off,confluence,tech,informational,current,2026-03-21T10:25:00Z,ranking_regression
0.271265,0.271265,0.000000,0.000000,0,216,0.980709,13,standard,ai_off,sharepoint,tech,informational,current,2026-03-21T10:26:00Z,ranking_regression
0.283670,0.283670,0.000000,0.000000,0,160,0.994133,3,premium,ai_off,confluence,tech,navigational,current,2026-03-21T10:27:00Z,ranking_regression
0.283854,0.283854,0.000000,0.000000,0,179,0.987491,4,premium,ai_off,slack,retail,navigational,current,2026-03-21T10:28:00Z,ranking_regression
0.300699,0.300699,0.000000,0.000000,0,195,0.987525,12,enterprise,ai_off,gdrive,finance,navigational,current,2026-03-21T10:29:00Z,ranking_regression
