click_quality_value,search_quality_success_value,ai_trigger,ai_success,zero_result,latency_ms,data_completeness,data_freshness_min,tenant_tier,ai_enablement,connector_type,industry_vertical,query_type,period,metric_ts,scenario_id
0.224146,0.285847,0.407078,0.702194,0,104,0.989675,17,standard,ai_on,jira,tech,navigational,current,2026-03-21T08:25:00Z,ai_adoption_positive
0.237080,0.277745,0.394063,0.704825,0,164,0.970925,17,premium,ai_on,gdrive,tech,informational,current,2026-03-21T08:26:00Z,ai_adoption_positive
0.220801,0.288052,0.408696,0.704808,0,138,0.983876,9,standard,ai_on,slack,tech,navigational,current,2026-03-21T08:27:00Z,ai_adoption_positive
0.303236,0.303236,0.000000,0.000000,0,227,0.992154,20,premium,ai_off,confluence,tech,navigational,current,2026-03-21T08:28:00Z,ai_adoption_positive
0.243354,0.291682,0.411982,0.707996,0,304,0.980818,17,premium,ai_on,gdrive,tech,informational,current,2026-03-21T08:29:00Z,ai_adoption_positive
0.229421,0.286891,0.409495,0.700597,0,267,0.988685,10,standard,ai_on,gdrive,finance,informational,current,2026-03-21T08:30:00Z,ai_adoption_positive
0.280629,0.280629,0.000000,0.000000,0,169,0.978731,22,standard,ai_off,confluence,finance,informational,current,2026-03-21T08:31:00Z,ai_adoption_positive
0.304169,0.304169,0.000000,0.000000,0,219,0.987076,14,enterprise,ai_off,gdrive,retail,informational,current,2026-03-21T08:32:00Z,ai_adoption_positive
0.294021,0.294021,0.000000,0.000000,0,227,0.983581,22,premium,ai_off,gdrive,tech,action,current,2026-03-21T08:33:00Z,ai_adoption_positive
0.294514,0.294514,0.000000,0.000000,0,174,0.990027,19,premium,ai_off,gdrive,tech,navigational,current,2026-03-21T08:34:00Z,ai_adoption_positive
0.307645,0.307645,0.000000,0.000000,0,259,0.989275,23,enterprise,ai_off,sharepoint,healthcare,navigational,current,2026-03-21T08:35:00Z,ai_adoption_positive
0.298332,0.298332,0.000000,0.000000,0,187,0.985352,24,enterprise,ai_off,gdrive,finance,navigational,current,2026-03-21T08:36:00Z,ai_adoption_positive
0.277100,0.277100,0.000000,0.000000,0,206,0.979577,21,standard,ai_off,confluence,tech,informational,current,2026-03-21T08:37:00Z,ai_adoption_positive
0.230413,0.277915,0.393817,0.705698,0,229,0.988869,10,standard,ai_on,jira,finance,navigational,current,2026-03-21T08:38:00Z,ai_adoption_positive
0.285131,0.285131,0.000000,0.000000,0,232,0.981741,16,premium,ai_off,slack,tech,informational,current,2026-03-21T08:39:00Z,ai_adoption_positive
0.275226,0.275226,0.000000,0.000000,0,241,0.989125,25,standard,ai_off,slack,healthcare,navigational,current,2026-03-21T08:40:00Z,ai_adoption_positive
0.298850,0.298850,0.000000,0.000000,0,166,0.978502,14,premium,ai_off,confluence,tech,action,current,2026-03-21T08:41:00Z,ai_adoption_positive
0.239633,0.289296,0.399870,0.723476,0,234,0.968354,14,premium,ai_on,confluence,healthcare,informational,current,2026-03-21T08:42:00Z,ai_adoption_positive
0.292118,0.292118,0.000000,0.000000,0,248,0.976026,18,premium,ai_off,confluence,finance,action,current,2026-03-21T08:43:00Z,ai_adoption_positive
0.230802,0.280105,0.396293,0.706812,0,236,0.991271,14,standard,ai_on,jira,retail,informational,current,2026-03-21T08:44:00Z,ai_adoption_positive
0.273137,0.273137,0.000000,0.000000,0,238,0.989739,9,standard,ai_off,slack,retail,navigational,current,2026-03-21T08:45:00Z,ai_adoption_positive
0.280614,0.280614,0.000000,0.000000,0,296,0.988790,14,standard,ai_off,slack,finance,informational,current,2026-03-21T08:46:00Z,ai_adoption_positive
0.272890,0.272890,0.000000,0.000000,0,236,0.986825,24,standard,ai_off,gdrive,tech,informational,current,2026-03-21T08:47:00Z,ai_adoption_positive
0.282835,0.282835,0.000000,0.000000,0,184,0.980386,21,standard,ai_off,confluence,retail,navigational,current,2026-03-21T08:48:00Z,ai_adoption_positive
0.292447,0.292447,0.000000,0.000000,0,283,0.982730,15,premium,ai_off,gdrive,finance,action,current,2026-03-21T08:49:00Z,ai_adoption_positive
0.222036,0.271074,0.397156,0.682537,0,230,0.985217,20,standard,ai_on,slack,tech,action,current,2026-03-21T08:50:00Z,ai_adoption_positive
0.244439,0.283468,0.397795,0.712599,0,184,0.988877,9,enterprise,ai_on,gdrive,tech,action,current,2026-03-21T08:51:00Z,ai_adoption_positive
0.226647,0.282525,0.407136,0.693933,0,255,0.990010,20,standard,ai_on,gdrive,tech,action,current,2026-03-21T08:52:00Z,ai_adoption_positive
0.301424,0.301424,0.000000,0.000000,0,141,0.991123,11,enterprise,ai_off,confluence,retail,navigational,current,2026-03-21T08:53:00Z,ai_adoption_positive
0.227944,0.285240,0.403949,0.706128,0,268,0.983209,18,standard,ai_on,confluence,healthcare,informational,current,2026-03-21T08:54:00Z,ai_adoption_positive
0.304384,0.304384,0.000000,0.000000,0,227,0.984943,10,enterprise,ai_off,confluence,tech,informational,current,2026-03-21T08:55:00Z,ai_adoption_positive
0.297531,0.297531,0.000000,0.000000,0,155,0.982155,12,premium,ai_off,slack,retail,informational,current,2026-03-21T08:56:00Z,ai_adoption_positive
0.294035,0.294035,0.000000,0.000000,0,247,0.982755,5,premium,ai_off,gdrive,finance,informational,current,2026-03-21T08:57:00Z,ai_adoption_positive
0.274867,0.274867,0.000000,0.000000,0,194,0.981474,21,standard,ai_off,jira,finance,navigational,current,2026-03-21T08:58:00Z,ai_adoption_positive
0.246576,0.280783,0.400690,0.700748,0,187,0.997005,14,enterprise,ai_on,confluence,finance,informational,current,2026-03-21T08:59:00Z,ai_adoption_positive
0.278761,0.278761,0.000000,0.000000,1,222,0.979280,15,standard,ai_off,slack,tech,informational,current,2026-03-21T09:00:00Z,ai_adoption_positive
0.277929,0.277929,0.000000,0.000000,0,149,0.976577,11,standard,ai_off,gdrive,finance,navigational,current,2026-03-21T09:01:00Z,ai_adoption_positive
0.231474,0.280706,0.399885,0.701967,0,206,0.979755,15,premium,ai_on,slack,tech,navigational,current,2026-03-21T09:02:00Z,ai_adoption_positive
0.277282,0.277282,0.000000,0.000000,0,169,0.972918,10,standard,ai_off,confluence,tech,informational,current,2026-03-21T09:03:00Z,ai_adoption_positive
0.240254,0.271112,0.393600,0.688801,0,301,0.986334,4,premium,ai_on,gdrive,finance,action,current,2026-03-21T09:04:00Z,ai_adoption_positive
0.294798,0.294798,0.000000,0.000000,0,308,0.977559,15,enterprise,ai_off,slack,healthcare,navigational,current,2026-03-21T09:05:00Z,ai_adoption_positive
0.273588,0.273588,0.000000,0.000000,0,211,0.982166,22,standard,ai_off,confluence,retail,navigational,current,2026-03-21T09:06:00Z,ai_adoption_positive
0.235499,0.285050,0.410166,0.694962,0,233,0.987584,5,premium,ai_on,slack,tech,action,current,2026-03-21T09:07:00Z,ai_adoption_positive
0.220328,0.283810,0.403567,0.703255,0,159,0.980456,12,standard,ai_on,slack,tech,informational,current,2026-03-21T09:08:00Z,ai_adoption_positive
0.219394,0.286993,0.406309,0.706340,0,181,0.981287,9,standard,ai_on,slack,finance,informational,current,2026-03-21T09:09:00Z,ai_adoption_positive
0.220132,0.285273,0.407127,0.700698,0,204,0.983878,13,standard,ai_on,slack,finance,navigational,current,2026-03-21T09:10:00Z,ai_adoption_positive
0.220749,0.284397,0.400961,0.709289,0,224,0.980455,18,standard,ai_on,sharepoint,healthcare,informational,current,2026-03-21T09:11:00Z,ai_adoption_positive
0.223946,0.287477,0.407144,0.706083,0,243,0.984035,21,standard,ai_on,gdrive,retail,navigational,current,2026-03-21T09:12:00Z,ai_adoption_positive
0.238072,0.282512,0.395230,0.714805,0,137,0.981973,18,premium,ai_on,slack,tech,informational,current,2026-03-21T09:13:00Z,ai_adoption_positive
0.307198,0.307198,0.000000,0.000000,0,217,0.980936,14,premium,ai_off,slack,finance,informational,current,2026-03-21T09:14:00Z,ai_adoption_positive
0.275173,0.275173,0.000000,0.000000,0,126,0.990008,26,standard,ai_off,jira,finance,informational,current,2026-03-21T09:15:00Z,ai_adoption_positive
0.247638,0.277252,0.399270,0.694397,0,236,0.980736,17,enterprise,ai_on,jira,tech,navigational,current,2026-03-21T09:16:00Z,ai_adoption_positive
0.285135,0.285135,0.000000,0.000000,0,184,0.986040,20,standard,ai_off,slack,finance,informational,current,2026-03-21T09:17:00Z,ai_adoption_positive
0.307901,0.307901,0.000000,0.000000,0,273,0.972135,21,enterprise,ai_off,confluence,retail,informational,current,2026-03-21T09:18:00Z,ai_adoption_positive
0.278202,0.278202,0.000000,0.000000,0,212,0.988521,14,standard,ai_off,confluence,healthcare,action,current,2026-03-21T09:19:00Z,ai_adoption_positive
0.273225,0.273225,0.000000,0.000000,0,181,0.993089,10,standard,ai_off,confluence,healthcare,informational,current,2026-03-21T09:20:00Z,ai_adoption_positive
0.238655,0.283375,0.402957,0.703238,0,176,0.986285,16,premium,ai_on,gdrive,tech,informational,current,2026-03-21T09:21:00Z,ai_adoption_positive
0.221629,0.293473,0.409152,0.717270,0,223,0.984358,10,standard,ai_on,slack,finance,navigational,current,2026-03-21T09:22:00Z,ai_adoption_positive
0.220254,0.285313,0.405087,0.704324,0,197,0.986344,13,standard,ai_on,gdrive,retail,navigational,current,2026-03-21T09:23:00Z,ai_adoption_positive
0.242574,0.298492,0.410418,0.727289,0,226,0.983105,18,enterprise,ai_on,sharepoint,finance,informational,current,2026-03-21T09:24:00Z,ai_adoption_positive
0.224259,0.295747,0.415635,0.711554,0,163,0.986354,20,standard,ai_on,sharepoint,finance,informational,current,2026-03-21T09:25:00Z,ai_adoption_positive
0.272624,0.272624,0.000000,0.000000,0,162,0.986552,11,standard,ai_off,confluence,tech,navigational,current,2026-03-21T09:26:00Z,ai_adoption_positive
0.297380,0.297380,0.000000,0.000000,0,276,0.979128,11,premium,ai_off,gdrive,healthcare,informational,current,2026-03-21T09:27:00Z,ai_adoption_positive
0.286305,0.286305,0.000000,0.000000,0,138,0.985560,16,premium,ai_off,sharepoint,tech,action,current,2026-03-21T09:28:00Z,ai_adoption_positive
0.238925,0.289474,0.409618,0.706693,0,195,0.993699,12,premium,ai_on,jira,healthcare,action,current,2026-03-21T09:29:00Z,ai_adoption_positive
0.271478,0.271478,0.000000,0.000000,0,110,0.982302,5,standard,ai_off,jira,finance,informational,current,2026-03-21T09:30:00Z,ai_adoption_positive
0.276981,0.276981,0.000000,0.000000,1,216,0.995461,13,standard,ai_off,gdrive,tech,informational,current,2026-03-21T09:31:00Z,ai_adoption_positive
0.247472,0.286775,0.410560,0.698497,0,178,0.993921,18,premium,ai_on,slack,retail,navigational,current,2026-03-21T09:32:00Z,ai_adoption_positive
0.225441,0.287597,0.408734,0.703631,0,259,0.990722,10,standard,ai_on,slack,tech,informational,current,2026-03-21T09:33:00Z,ai_adoption_positive
0.222759,0.284140,0.410284,0.692546,0,193,0.983910,16,standard,ai_on,confluence,healthcare,navigational,current,2026-03-21T09:34:00Z,ai_adoption_positive
0.279248,0.279248,0.000000,0.000000,0,202,0.980243,18,standard,ai_off,confluence,finance,action,current,2026-03-21T09:35:00Z,ai_adoption_positive
0.281566,0.281566,0.000000,0.000000,0,223,0.991759,25,standard,ai_off,jira,tech,navigational,current,2026-03-21T09:36:00Z,ai_adoption_positive
0.278636,0.278636,0.000000,0.000000,0,207,0.981741,18,standard,ai_off,jira,finance,navigational,current,2026-03-21T09:37:00Z,ai_adoption_positive
0.246528,0.282350,0.402641,0.701243,0,181,0.985196,8,enterprise,ai_on,jira,retail,informational,current,2026-03-21T09:38:00Z,ai_adoption_positive
0.238408,0.284401,0.402708,0.706222,0,261,0.984203,12,premium,ai_on,sharepoint,retail,informational,current,2026-03-21T09:39:00Z,ai_adoption_positive
0.305185,0.305185,0.000000,0.000000,0,233,0.991525,26,enterprise,ai_off,jira,finance,navigational,current,2026-03-21T09:40:00Z,ai_adoption_positive
0.299380,0.299380,0.000000,0.000000,0,188,0.979091,8,enterprise,ai_off,slack,retail,navigational,current,2026-03-21T09:41:00Z,ai_adoption_positive
0.274430,0.274430,0.000000,0.000000,0,113,0.981985,23,standard,ai_off,confluence,retail,informational,current,2026-03-21T09:42:00Z,ai_adoption_positive
0.227968,0.272157,0.399342,0.681512,0,134,0.983864,11,standard,ai_on,confluence,finance,action,current,2026-03-21T09:43:00Z,ai_adoption_positive
0.303058,0.303058,0.000000,0.000000,0,132,0.981516,15,enterprise,ai_off,gdrive,finance,navigational,current,2026-03-21T09:44:00Z,ai_adoption_positive
0.280401,0.280401,0.000000,0.000000,0,248,0.994071,15,standard,ai_off,confluence,tech,navigational,current,2026-03-21T09:45:00Z,ai_adoption_positive
0.216602,0.287632,0.409441,0.702499,0,181,0.988173,24,standard,ai_on,slack,tech,informational,current,2026-03-21T09:46:00Z,ai_adoption_positive
0.283507,0.283507,0.000000,0.000000,0,214,0.989635,20,standard,ai_off,jira,finance,action,current,2026-03-21T09:47:00Z,ai_adoption_positive
0.292050,0.292050,0.000000,0.000000,0,295,0.976742,10,premium,ai_off,gdrive,finance,navigational,current,2026-03-21T09:48:00Z,ai_adoption_positive
0.248267,0.288264,0.410351,0.702481,0,181,0.985836,17,enterprise,ai_on,jira,finance,informational,current,2026-03-21T09:49:00Z,ai_adoption_positive
0.244120,0.291038,0.406302,0.716310,0,226,0.975914,10,premium,ai_on,sharepoint,retail,navigational,current,2026-03-21T09:50:00Z,ai_adoption_positive
0.271191,0.271191,0.000000,0.000000,0,158,0.991901,27,standard,ai_off,sharepoint,finance,navigational,current,2026-03-21T09:51:00Z,ai_adoption_positive
0.293457,0.293457,0.000000,0.000000,0,263,0.980564,23,premium,ai_off,slack,retail,navigational,current,2026-03-21T09:52:00Z,ai_adoption_positive
0.291711,0.291711,0.000000,0.000000,0,205,0.987286,15,premium,ai_off,gdrive,tech,informational,current,2026-03-21T09:53:00Z,ai_adoption_positive
0.304615,0.304615,0.000000,0.000000,0,195,0.987938,20,enterprise,ai_off,gdrive,finance,navigational,current,2026-03-21T09:54:00Z,ai_adoption_positive
0.275647,0.275647,0.000000,0.000000,0,239,0.987502,9,standard,ai_off,confluence,retail,informational,current,2026-03-21T09:55:00Z,ai_adoption_positive
0.224646,0.277121,0.398338,0.695693,0,236,0.978019,5,standard,ai_on,confluence,tech,navigational,current,2026-03-21T09:56:00Z,ai_adoption_positive
0.248774,0.287928,0.402270,0.715758,0,309,0.989851,8,enterprise,ai_on,gdrive,finance,informational,current,2026-03-21T09:57:00Z,ai_adoption_positive
0.222424,0.282141,0.404599,0.697335,0,177,0.981165,12,standard,ai_on,confluence,tech,action,current,2026-03-21T09:58:00Z,ai_adoption_positive
0.287674,0.287674,0.000000,0.000000,0,124,0.976844,14,premium,ai_off,gdrive,tech,informational,current,2026-03-21T09:59:00Z,ai_adoption_positive
0.245156,0.277627,0.400505,0.693192,0,186,0.977360,13,premium,ai_on,slack,retail,navigational,current,2026-03-21T10:00:00Z,ai_adoption_positive
0.282714,0.282714,0.000000,0.000000,0,162,0.985270,20,standard,ai_off,slack,retail,action,current,2026-03-21T10:01:00Z,ai_adoption_positive
0.218442,0.276218,0.397237,0.695348,0,181,0.988728,13,standard,ai_on,slack,tech,informational,current,2026-03-21T10:02:00Z,ai_adoption_positive
0.275901,0.275901,0.000000,0.000000,0,255,0.984133,19,standard,ai_off,sharepoint,tech,navigational,current,2026-03-21T10:03:00Z,ai_adoption_positive
0.283707,0.283707,0.000000,0.000000,0,125,0.983539,11,standard,ai_off,slack,healthcare,action,current,2026-03-21T10:04:00Z,ai_adoption_positive
0.228208,0.294013,0.408778,0.719247,0,244,0.990934,16,standard,ai_on,gdrive,tech,informational,current,2026-03-21T10:05:00Z,ai_adoption_positive
0.278635,0.278635,0.000000,0.000000,0,343,0.983769,7,standard,ai_off,slack,retail,informational,current,2026-03-21T10:06:00Z,ai_adoption_positive
0.299385,0.299385,0.000000,0.000000,0,216,0.990876,17,premium,ai_off,jira,retail,action,current,2026-03-21T10:07:00Z,ai_adoption_positive
0.221081,0.283803,0.399033,0.711227,0,265,0.975600,14,standard,ai_on,confluence,retail,navigational,current,2026-03-21T10:08:00Z,ai_adoption_positive
0.239618,0.273998,0.400252,0.684565,0,218,0.986917,14,premium,ai_on,confluence,retail,informational,current,2026-03-21T10:09:00Z,ai_adoption_positive
0.241497,0.274478,0.400308,0.685667,0,213,0.981383,15,premium,ai_on,gdrive,retail,navigational,current,2026-03-21T10:10:00Z,ai_adoption_positive
0.218950,0.291579,0.400729,0.727622,0,279,0.982403,8,standard,ai_on,slack,retail,navigational,current,2026-03-21T10:11:00Z,ai_adoption_positive
0.297488,0.297488,0.000000,0.000000,0,268,0.982715,11,enterprise,ai_off,sharepoint,tech,action,current,2026-03-21T10:12:00Z,ai_adoption_positive
0.239882,0.275184,0.405375,0.678839,0,142,0.984712,20,premium,ai_on,confluence,tech,navigational,current,2026-03-21T10:13:00Z,ai_adoption_positive
0.288629,0.288629,0.000000,0.000000,0,160,0.991791,13,premium,ai_off,jira,tech,informational,current,2026-03-21T10:14:00Z,ai_adoption_positive
0.240134,0.277381,0.386633,0.717428,0,163,0.983448,19,premium,ai_on,confluence,finance,informational,current,2026-03-21T10:15:00Z,ai_adoption_positive
0.238599,0.273645,0.395484,0.691925,0,175,0.978748,16,premium,ai_on,sharepoint,healthcare,navigational,current,2026-03-21T10:16:00Z,ai_adoption_positive
0.226857,0.283698,0.405813,0.699086,0,197,0.983959,16,standard,ai_on,slack,finance,informational,current,2026-03-21T10:17:00Z,ai_adoption_positive
0.299198,0.299198,0.000000,0.000000,0,306,0.993715,8,premium,ai_off,confluence,tech,informational,current,2026-03-21T10:18:00Z,ai_adoption_positive
0.303271,0.303271,0.000000,0.000000,0,197,0.990111,19,premium,ai_off,jira,finance,informational,current,2026-03-21T10:19:00Z,ai_adoption_positive
0.276320,0.276320,0.000000,0.000000,0,243,0.978469,10,standard,ai_off,jira,retail,navigational,current,2026-03-21T10:20:00Z,ai_adoption_positive
0.299919,0.299919,0.000000,0.000000,0,202,0.980884,16,premium,ai_off,jira,tech,navigational,current,2026-03-21T10:21:00Z,ai_adoption_positive
0.275018,0.275018,0.000000,0.000000,0,225,0.980993,18,standard,ai_off,slack,finance,navigational,current,2026-03-21T10:22:00Z,ai_adoption_positive
0.295493,0.295493,0.000000,0.000000,0,197,0.977167,13,premium,ai_off,slack,tech,informational,current,2026-03-21T10:23:00Z,ai_adoption_positive
0.227865,0.282446,0.400338,0.705519,0,206,0.986828,17,standard,ai_on,confluence,tech,navigational,current,2026-03-21T10:24:00Z,ai_adoption_positive
0.296766,0.296766,0.000000,0.000000,0,197,0.983262,16,enterprise,ai_off,jira,retail,navigational,current,2026-03-21T10:25:00Z,ai_adoption_positive
0.224233,0.287173,0.404261,0.710365,0,264,0.981892,9,standard,ai_on,confluence,finance,informational,current,2026-03-21T10:26:00Z,ai_adoption_positive
0.296241,0.296241,0.000000,0.000000,1,247,0.978909,11,premium,ai_off,jira,retail,informational,current,2026-03-21T10:27:00Z,ai_adoption_positive
0.302423,0.302423,0.000000,0.000000,1,121,0.988352,12,enterprise,ai_off,gdrive,retail,action,current,2026-03-21T10:28:00Z,ai_adoption_positive
0.302181,0.302181,0.000000,0.000000,0,210,0.988462,12,enterprise,ai_off,gdrive,healthcare,navigational,current,2026-03-21T10:29:00Z,ai_adoption_positive
