click_quality_value,search_quality_success_value,ai_trigger,ai_success,zero_result,latency_ms,data_completeness,data_freshness_min,tenant_tier,ai_enablement,connector_type,industry_vertical,query_type,period,metric_ts,scenario_id
0.245615,0.245615,0.354253,0.658172,0,157,0.990691,13,premium,ai_on,slack,retail,informational,current,2026-03-21T08:35:00Z,normal_variance
0.234055,0.234055,0.351403,0.650788,1,189,0.989674,18,standard,ai_on,slack,finance,navigational,current,2026-03-21T08:36:00Z,normal_variance
0.271085,0.271085,0.000000,0.000000,0,252,0.976923,17,standard,ai_off,slack,tech,navigational,current,2026-03-21T08:37:00Z,normal_variance
0.287007,0.287007,0.000000,0.000000,0,206,0.993885,15,premium,ai_off,slack,tech,navigational,current,2026-03-21T08:38:00Z,normal_variance
0.252450,0.252450,0.350484,0.645140,0,187,0.989506,21,enterprise,ai_on,confluence,finance,navigational,current,2026-03-21T08:39:00Z,normal_variance
0.297835,0.297835,0.000000,0.000000,0,202,0.982368,7,enterprise,ai_off,confluence,healthcare,action,current,2026-03-21T08:40:00Z,normal_variance
0.298979,0.298979,0.000000,0.000000,0,284,0.985415,13,premium,ai_off,confluence,tech,informational,current,2026-03-21T08:41:00Z,normal_variance
0.276494,0.276494,0.000000,0.000000,0,184,0.985332,16,standard,ai_off,slack,retail,navigational,current,2026-03-21T08:42:00Z,normal_variance
0.257287,0.257287,0.356285,0.667836,0,308,0.988019,13,enterprise,ai_on,jira,healthcare,informational,current,2026-03-21T08:43:00Z,normal_variance
0.276198,0.276198,0.000000,0.000000,0,191,0.979945,20,standard,ai_off,confluence,tech,action,current,2026-03-21T08:44:00Z,normal_variance
0.231312,0.231312,0.350816,0.647629,0,210,0.982791,12,standard,ai_on,jira,healthcare,navigational,current,2026-03-21T08:45:00Z,normal_variance
0.277021,0.277021,0.000000,0.000000,0,318,0.986990,15,standard,ai_off,gdrive,tech,navigational,current,2026-03-21T08:46:00Z,normal_variance
0.230679,0.230679,0.349036,0.638807,0,133,0.984494,11,standard,ai_on,confluence,retail,navigational,current,2026-03-21T08:47:00Z,normal_variance
0.256251,0.256251,0.343494,0.639819,0,180,0.987999,15,premium,ai_on,slack,retail,action,current,2026-03-21T08:48:00Z,normal_variance
0.296754,0.296754,0.000000,0.000000,0,195,0.990484,18,enterprise,ai_off,jira,tech,informational,current,2026-03-21T08:49:00Z,normal_variance
0.280411,0.280411,0.000000,0.000000,0,194,0.982226,19,standard,ai_off,slack,tech,informational,current,2026-03-21T08:50:00Z,normal_variance
0.277986,0.277986,0.000000,0.000000,0,368,0.980446,16,standard,ai_off,jira,healthcare,navigational,current,2026-03-21T08:51:00Z,normal_variance
0.230093,0.230093,0.354244,0.633399,0,255,0.991121,14,standard,ai_on,confluence,finance,informational,current,2026-03-21T08:52:00Z,normal_variance
0.279583,0.279583,0.000000,0.000000,0,265,0.984406,4,standard,ai_off,slack,tech,informational,current,2026-03-21T08:53:00Z,normal_variance
0.230002,0.230002,0.347972,0.640946,0,198,0.986098,21,standard,ai_on,sharepoint,finance,navigational,current,2026-03-21T08:54:00Z,normal_variance
0.300979,0.300979,0.000000,0.000000,0,176,0.988438,8,premium,ai_off,confluence,retail,action,current,2026-03-21T08:55:00Z,normal_variance
0.253104,0.253104,0.350413,0.649923,0,234,0.979060,13,premium,ai_on,jira,finance,navigational,current,2026-03-21T08:56:00Z,normal_variance
0.293661,0.293661,0.000000,0.000000,0,238,0.979395,10,premium,ai_off,gdrive,healthcare,navigational,current,2026-03-21T08:57:00Z,normal_variance
0.307212,0.307212,0.000000,0.000000,0,224,0.981741,12,enterprise,ai_off,slack,finance,action,current,2026-03-21T08:58:00Z,normal_variance
0.293648,0.293648,0.000000,0.000000,0,50,0.976719,24,premium,ai_off,confluence,finance,action,current,2026-03-21T08:59:00Z,normal_variance
0.258411,0.258411,0.352569,0.662755,0,126,0.976564,14,enterprise,ai_on,confluence,finance,informational,current,2026-03-21T09:00:00Z,normal_variance
0.302951,0.302951,0.000000,0.000000,0,199,0.984493,16,enterprise,ai_off,gdrive,tech,informational,current,2026-03-21T09:01:00Z,normal_variance
0.251040,0.251040,0.339418,0.652792,1,194,0.977129,18,premium,ai_on,slack,retail,informational,current,2026-03-21T09:02:00Z,normal_variance
0.297872,0.297872,0.000000,0.000000,0,269,0.995243,24,premium,ai_off,sharepoint,finance,navigational,current,2026-03-21T09:03:00Z,normal_variance
0.300093,0.300093,0.000000,0.000000,0,190,0.987483,13,enterprise,ai_off,slack,finance,action,current,2026-03-21T09:04:00Z,normal_variance
0.277419,0.277419,0.000000,0.000000,0,271,0.986155,11,standard,ai_off,slack,healthcare,navigational,current,2026-03-21T09:05:00Z,normal_variance
0.260225,0.260225,0.354192,0.661448,0,162,0.982944,15,enterprise,ai_on,slack,healthcare,navigational,current,2026-03-21T09:06:00Z,normal_variance
0.242147,0.242147,0.350973,0.648754,0,173,0.984765,17,standard,ai_on,slack,tech,action,current,2026-03-21T09:07:00Z,normal_variance
0.232584,0.232584,0.354583,0.647034,0,231,0.987390,15,standard,ai_on,gdrive,finance,navigational,current,2026-03-21T09:08:00Z,normal_variance
0.299799,0.299799,0.000000,0.000000,0,141,0.981878,22,enterprise,ai_off,slack,healthcare,informational,current,2026-03-21T09:09:00Z,normal_variance
0.274562,0.274562,0.000000,0.000000,0,181,0.976280,15,standard,ai_off,gdrive,tech,navigational,current,2026-03-21T09:10:00Z,normal_variance
0.263406,0.263406,0.342636,0.657921,0,171,0.979214,11,enterprise,ai_on,gdrive,finance,navigational,current,2026-03-21T09:11:00Z,normal_variance
0.230818,0.230818,0.345419,0.647390,0,241,0.988545,16,standard,ai_on,slack,tech,informational,current,2026-03-21T09:12:00Z,normal_variance
0.270879,0.270879,0.000000,0.000000,0,140,0.983081,26,standard,ai_off,jira,tech,action,current,2026-03-21T09:13:00Z,normal_variance
0.252849,0.252849,0.351491,0.658041,0,140,0.984465,17,enterprise,ai_on,slack,finance,action,current,2026-03-21T09:14:00Z,normal_variance
0.279897,0.279897,0.000000,0.000000,0,218,0.993133,13,standard,ai_off,slack,tech,navigational,current,2026-03-21T09:15:00Z,normal_variance
0.269904,0.269904,0.000000,0.000000,0,251,0.985068,17,standard,ai_off,jira,tech,action,current,2026-03-21T09:16:00Z,normal_variance
0.294537,0.294537,0.000000,0.000000,0,140,0.993025,16,premium,ai_off,jira,retail,action,current,2026-03-21T09:17:00Z,normal_variance
0.292971,0.292971,0.000000,0.000000,0,243,0.986145,16,premium,ai_off,sharepoint,healthcare,navigational,current,2026-03-21T09:18:00Z,normal_variance
0.301649,0.301649,0.000000,0.000000,0,187,0.987006,13,enterprise,ai_off,slack,healthcare,navigational,current,2026-03-21T09:19:00Z,normal_variance
0.230478,0.230478,0.352255,0.654094,0,201,0.982647,13,standard,ai_on,jira,healthcare,informational,current,2026-03-21T09:20:00Z,normal_variance
0.303663,0.303663,0.000000,0.000000,0,212,0.981062,22,premium,ai_off,slack,finance,informational,current,2026-03-21T09:21:00Z,normal_variance
0.256356,0.256356,0.346885,0.636665,0,173,0.989540,8,enterprise,ai_on,gdrive,tech,navigational,current,2026-03-21T09:22:00Z,normal_variance
0.303132,0.303132,0.000000,0.000000,0,222,0.982443,13,enterprise,ai_off,confluence,retail,navigational,current,2026-03-21T09:23:00Z,normal_variance
0.277012,0.277012,0.000000,0.000000,1,204,0.986999,15,standard,ai_off,gdrive,finance,action,current,2026-03-21T09:24:00Z,normal_variance
0.304638,0.304638,0.000000,0.000000,0,90,0.987381,21,premium,ai_off,slack,retail,action,current,2026-03-21T09:25:00Z,normal_variance
0.291709,0.291709,0.000000,0.000000,0,206,0.989649,6,premium,ai_off,sharepoint,healthcare,navigational,current,2026-03-21T09:26:00Z,normal_variance
0.305658,0.305658,0.000000,0.000000,0,137,0.983336,17,enterprise,ai_off,gdrive,tech,action,current,2026-03-21T09:27:00Z,normal_variance
0.273120,0.273120,0.000000,0.000000,0,282,0.983794,14,standard,ai_off,confluence,finance,action,current,2026-03-21T09:28:00Z,normal_variance
0.253800,0.253800,0.350346,0.637556,0,139,0.975982,19,premium,ai_on,gdrive,retail,action,current,2026-03-21T09:29:00Z,normal_variance
0.277266,0.277266,0.000000,0.000000,0,195,0.985472,17,standard,ai_off,jira,tech,navigational,current,2026-03-21T09:30:00Z,normal_variance
0.275398,0.275398,0.000000,0.000000,0,234,0.990200,20,standard,ai_off,confluence,finance,informational,current,2026-03-21T09:31:00Z,normal_variance
0.231534,0.231534,0.341773,0.656245,0,141,0.983006,10,standard,ai_on,slack,finance,informational,current,2026-03-21T09:32:00Z,normal_variance
0.236956,0.236956,0.352656,0.662476,0,240,0.986242,22,standard,ai_on,sharepoint,finance,navigational,current,2026-03-21T09:33:00Z,normal_variance
0.248441,0.248441,0.349379,0.634256,0,202,0.980614,25,premium,ai_on,gdrive,healthcare,navigational,current,2026-03-21T09:34:00Z,normal_variance
0.308769,0.308769,0.000000,0.000000,0,135,0.987794,7,enterprise,ai_off,slack,tech,action,current,2026-03-21T09:35:00Z,normal_variance
0.268799,0.268799,0.000000,0.000000,0,204,0.985772,4,standard,ai_off,jira,tech,informational,current,2026-03-21T09:36:00Z,normal_variance
0.283426,0.283426,0.000000,0.000000,0,169,0.982745,17,standard,ai_off,confluence,tech,navigational,current,2026-03-21T09:37:00Z,normal_variance
0.278132,0.278132,0.000000,0.000000,0,216,0.991996,20,standard,ai_off,slack,finance,action,current,2026-03-21T09:38:00Z,normal_variance
0.278637,0.278637,0.000000,0.000000,0,253,0.986004,14,standard,ai_off,confluence,tech,informational,current,2026-03-21T09:39:00Z,normal_variance
0.270932,0.270932,0.000000,0.000000,0,155,0.979605,13,standard,ai_off,slack,healthcare,informational,current,2026-03-21T09:40:00Z,normal_variance
0.274801,0.274801,0.000000,0.000000,0,162,0.991586,18,standard,ai_off,jira,healthcare,action,current,2026-03-21T09:41:00Z,normal_variance
0.300044,0.300044,0.000000,0.000000,0,261,0.984921,20,enterprise,ai_off,confluence,retail,navigational,current,2026-03-21T09:42:00Z,normal_variance
0.236439,0.236521,0.363562,0.650567,0,196,0.980614,16,standard,ai_on,slack,tech,navigational,current,2026-03-21T09:43:00Z,normal_variance
0.298702,0.298702,0.000000,0.000000,0,207,0.985760,10,enterprise,ai_off,gdrive,tech,informational,current,2026-03-21T09:44:00Z,normal_variance
0.252950,0.252950,0.355942,0.637938,0,181,0.979276,12,premium,ai_on,confluence,tech,informational,current,2026-03-21T09:45:00Z,normal_variance
0.230933,0.230933,0.348011,0.656248,0,247,0.986492,11,standard,ai_on,gdrive,retail,informational,current,2026-03-21T09:46:00Z,normal_variance
0.227701,0.230368,0.357947,0.643581,0,236,0.996727,9,standard,ai_on,slack,tech,informational,current,2026-03-21T09:47:00Z,normal_variance
0.291847,0.291847,0.000000,0.000000,0,176,0.987232,15,premium,ai_off,gdrive,finance,action,current,2026-03-21T09:48:00Z,normal_variance
0.281150,0.281150,0.000000,0.000000,0,275,0.987163,21,standard,ai_off,confluence,retail,action,current,2026-03-21T09:49:00Z,normal_variance
0.256202,0.256202,0.354396,0.653797,0,234,0.984784,19,premium,ai_on,confluence,healthcare,navigational,current,2026-03-21T09:50:00Z,normal_variance
0.238492,0.238492,0.353348,0.643607,0,138,0.985201,18,standard,ai_on,confluence,finance,navigational,current,2026-03-21T09:51:00Z,normal_variance
0.284280,0.284280,0.000000,0.000000,0,168,0.993002,12,standard,ai_off,gdrive,healthcare,navigational,current,2026-03-21T09:52:00Z,normal_variance
0.279838,0.279838,0.000000,0.000000,0,177,0.984042,6,standard,ai_off,confluence,tech,informational,current,2026-03-21T09:53:00Z,normal_variance
0.234580,0.234580,0.337313,0.665989,0,196,0.982652,16,standard,ai_on,confluence,tech,navigational,current,2026-03-21T09:54:00Z,normal_variance
0.297499,0.297499,0.000000,0.000000,0,215,0.988223,11,enterprise,ai_off,gdrive,tech,action,current,2026-03-21T09:55:00Z,normal_variance
0.251734,0.251734,0.357677,0.675424,0,239,0.987041,14,premium,ai_on,confluence,tech,navigational,current,2026-03-21T09:56:00Z,normal_variance
0.246549,0.246549,0.349510,0.647378,0,191,0.977287,12,premium,ai_on,confluence,tech,informational,current,2026-03-21T09:57:00Z,normal_variance
0.298744,0.298744,0.000000,0.000000,0,97,0.983213,22,enterprise,ai_off,gdrive,healthcare,informational,current,2026-03-21T09:58:00Z,normal_variance
0.275628,0.275628,0.000000,0.000000,0,156,0.986130,10,standard,ai_off,confluence,tech,action,current,2026-03-21T09:59:00Z,normal_variance
0.295356,0.295356,0.000000,0.000000,0,129,0.992581,17,enterprise,ai_off,slack,tech,navigational,current,2026-03-21T10:00:00Z,normal_variance
0.246683,0.246683,0.351727,0.648056,0,217,0.980062,15,premium,ai_on,confluence,tech,informational,current,2026-03-21T10:01:00Z,normal_variance
0.256725,0.256725,0.346711,0.649623,0,213,0.990427,7,premium,ai_on,confluence,retail,informational,current,2026-03-21T10:02:00Z,normal_variance
0.275182,0.275182,0.000000,0.000000,0,188,0.992642,18,standard,ai_off,gdrive,finance,navigational,current,2026-03-21T10:03:00Z,normal_variance
0.232741,0.232741,0.348053,0.641675,0,218,0.978899,18,standard,ai_on,confluence,retail,action,current,2026-03-21T10:04:00Z,normal_variance
0.300936,0.300936,0.000000,0.000000,0,226,0.986296,13,premium,ai_off,slack,tech,action,current,2026-03-21T10:05:00Z,normal_variance
0.295542,0.295542,0.000000,0.000000,0,236,0.987021,9,premium,ai_off,gdrive,tech,navigational,current,2026-03-21T10:06:00Z,normal_variance
0.299451,0.299451,0.000000,0.000000,0,227,0.978643,17,premium,ai_off,gdrive,retail,navigational,current,2026-03-21T10:07:00Z,normal_variance
0.283662,0.283662,0.000000,0.000000,0,123,0.981420,8,standard,ai_off,gdrive,finance,navigational,current,2026-03-21T10:08:00Z,normal_variance
0.272509,0.272509,0.000000,0.000000,0,117,0.986715,11,standard,ai_off,confluence,finance,informational,current,2026-03-21T10:09:00Z,normal_variance
0.274047,0.274047,0.000000,0.000000,0,265,0.982894,7,standard,ai_off,jira,finance,informational,current,2026-03-21T10:10:00Z,normal_variance
0.286653,0.286653,0.000000,0.000000,0,271,0.994348,11,premium,ai_off,gdrive,retail,navigational,current,2026-03-21T10:11:00Z,normal_variance
0.249625,0.249625,0.345200,0.649283,0,274,0.981619,8,enterprise,ai_on,slack,healthcare,informational,current,2026-03-21T10:12:00Z,normal_variance
0.298437,0.298437,0.000000,0.000000,0,269,0.988578,11,enterprise,ai_off,confluence,retail,informational,current,2026-03-21T10:13:00Z,normal_variance
0.252221,0.252221,0.350942,0.648699,0,128,0.981319,6,premium,ai_on,jira,retail,navigational,current,2026-03-21T10:14:00Z,normal_variance
0.277180,0.277180,0.000000,0.000000,0,320,0.992106,10,standard,ai_off,slack,tech,navigational,current,2026-03-21T10:15:00Z,normal_variance
0.237867,0.237867,0.350093,0.647897,0,223,0.989079,20,standard,ai_on,slack,healthcare,action,current,2026-03-21T10:16:00Z,normal_variance
0.277567,0.277567,0.000000,0.000000,0,223,0.983161,4,standard,ai_off,gdrive,retail,navigational,current,2026-03-21T10:17:00Z,normal_variance
0.278338,0.278338,0.000000,0.000000,0,222,0.968742,20,standard,ai_off,gdrive,tech,informational,current,2026-03-21T10:18:00Z,normal_variance
0.274517,0.274517,0.000000,0.000000,0,164,0.988798,16,standard,ai_off,confluence,tech,navigational,current,2026-03-21T10:19:00Z,normal_variance
0.278205,0.278205,0.000000,0.000000,0,206,0.997864,11,standard,ai_off,confluence,finance,action,current,2026-03-21T10:20:00Z,normal_variance
0.282717,0.282717,0.000000,0.000000,0,228,0.989062,10,standard,ai_off,confluence,tech,informational,current,2026-03-21T10:21:00Z,normal_variance
0.260143,0.260143,0.354402,0.667702,0,257,0.990374,8,enterprise,ai_on,confluence,tech,informational,current,2026-03-21T10:22:00Z,normal_variance
0.292491,0.292491,0.000000,0.000000,0,240,0.985093,20,premium,ai_off,sharepoint,healthcare,informational,current,2026-03-21T10:23:00Z,normal_variance
0.276791,0.276791,0.000000,0.000000,0,176,0.983482,14,standard,ai_off,sharepoint,retail,informational,current,2026-03-21T10:24:00Z,normal_variance
0.270731,0.270731,0.000000,0.000000,0,157,0.989559,18,standard,ai_off,gdrive,tech,action,current,2026-03-21T10:25:00Z,normal_variance
0.244975,0.244975,0.350637,0.628201,0,157,0.992539,7,enterprise,ai_on,slack,retail,navigational,current,2026-03-21T10:26:00Z,normal_variance
0.259024,0.259024,0.358361,0.650923,0,226,0.986277,21,enterprise,ai_on,sharepoint,tech,action,current,2026-03-21T10:27:00Z,normal_variance
0.277300,0.277300,0.000000,0.000000,0,186,0.991424,21,standard,ai_off,slack,finance,action,current,2026-03-21T10:28:00Z,normal_variance
0.235195,0.235195,0.347402,0.651090,0,248,0.988686,15,standard,ai_on,confluence,finance,informational,current,2026-03-21T10:29:00Z,normal_variance
