click_quality_value,search_quality_success_value,ai_trigger,ai_success,zero_result,latency_ms,data_completeness,data_freshness_min,tenant_tier,ai_enablement,connector_type,industry_vertical,query_type,period,metric_ts,scenario_id
0.279700,0.279700,0.000000,0.000000,0,148,0.988716,0,standard,ai_off,confluence,retail,navigational,current,2026-03-21T08:34:00Z,mix_shift
0.231717,0.231717,0.342938,0.651094,0,252,0.978723,18,standard,ai_on,confluence,finance,informational,current,2026-03-21T08:35:00Z,mix_shift
0.277624,0.277624,0.000000,0.000000,0,244,0.981188,20,standard,ai_off,jira,healthcare,navigational,current,2026-03-21T08:36:00Z,mix_shift
0.251248,0.251248,0.350532,0.648228,0,261,0.980367,21,premium,ai_on,slack,retail,navigational,current,2026-03-21T08:37:00Z,mix_shift
0.228703,0.233131,0.352806,0.660790,0,275,0.981564,14,standard,ai_on,sharepoint,healthcare,action,current,2026-03-21T08:38:00Z,mix_shift
0.237936,0.237936,0.352464,0.654290,0,130,0.980931,15,standard,ai_on,slack,tech,informational,current,2026-03-21T08:39:00Z,mix_shift
0.280415,0.280415,0.000000,0.000000,0,186,0.986612,16,standard,ai_off,slack,retail,navigational,current,2026-03-21T08:40:00Z,mix_shift
0.304398,0.304398,0.000000,0.000000,0,223,0.985238,12,enterprise,ai_off,slack,finance,navigational,current,2026-03-21T08:41:00Z,mix_shift
0.281086,0.281086,0.000000,0.000000,0,99,0.982631,16,standard,ai_off,slack,retail,navigational,current,2026-03-21T08:42:00Z,mix_shift
0.277503,0.277503,0.000000,0.000000,0,264,0.985248,8,standard,ai_off,gdrive,finance,navigational,current,2026-03-21T08:43:00Z,mix_shift
0.308688,0.308688,0.000000,0.000000,0,177,0.975304,18,enterprise,ai_off,sharepoint,finance,informational,current,2026-03-21T08:44:00Z,mix_shift
0.290388,0.290388,0.000000,0.000000,0,211,0.986665,14,premium,ai_off,gdrive,tech,informational,current,2026-03-21T08:45:00Z,mix_shift
0.281391,0.281391,0.000000,0.000000,0,158,0.982249,7,standard,ai_off,gdrive,retail,informational,current,2026-03-21T08:46:00Z,mix_shift
0.228842,0.228842,0.344692,0.648371,0,252,0.982647,25,standard,ai_on,slack,finance,informational,current,2026-03-21T08:47:00Z,mix_shift
0.290087,0.290087,0.000000,0.000000,1,216,0.990897,15,premium,ai_off,confluence,healthcare,informational,current,2026-03-21T08:48:00Z,mix_shift
0.230169,0.230169,0.344287,0.641024,0,201,0.981565,2,standard,ai_on,confluence,tech,action,current,2026-03-21T08:49:00Z,mix_shift
0.294205,0.294205,0.000000,0.000000,0,153,0.981498,18,enterprise,ai_off,jira,finance,action,current,2026-03-21T08:50:00Z,mix_shift
0.272709,0.272709,0.000000,0.000000,0,175,0.973642,3,standard,ai_off,slack,healthcare,informational,current,2026-03-21T08:51:00Z,mix_shift
0.291174,0.291174,0.000000,0.000000,0,151,0.980265,14,premium,ai_off,jira,finance,informational,current,2026-03-21T08:52:00Z,mix_shift
0.233586,0.233586,0.350427,0.619930,0,233,0.988131,19,standard,ai_on,sharepoint,tech,action,current,2026-03-21T08:53:00Z,mix_shift
0.252935,0.252935,0.351758,0.651459,0,231,0.976409,13,premium,ai_on,sharepoint,tech,navigational,current,2026-03-21T08:54:00Z,mix_shift
0.266740,0.266740,0.000000,0.000000,0,254,0.990054,14,standard,ai_off,gdrive,finance,informational,current,2026-03-21T08:55:00Z,mix_shift
0.233873,0.233873,0.341873,0.668008,0,129,0.980994,20,standard,ai_on,confluence,tech,navigational,current,2026-03-21T08:56:00Z,mix_shift
0.241025,0.241025,0.352266,0.643726,0,252,0.982111,13,standard,ai_on,slack,tech,informational,current,2026-03-21T08:57:00Z,mix_shift
0.282828,0.282828,0.000000,0.000000,0,111,0.989237,0,standard,ai_off,slack,tech,informational,current,2026-03-21T08:58:00Z,mix_shift
0.263497,0.263497,0.354991,0.651283,0,217,0.991243,21,enterprise,ai_on,sharepoint,finance,navigational,current,2026-03-21T08:59:00Z,mix_shift
0.281314,0.281314,0.000000,0.000000,0,253,0.986124,17,standard,ai_off,sharepoint,tech,action,current,2026-03-21T09:00:00Z,mix_shift
0.229803,0.232307,0.352396,0.659220,0,181,0.982838,11,standard,ai_on,confluence,tech,navigational,current,2026-03-21T09:01:00Z,mix_shift
0.274136,0.274136,0.000000,0.000000,0,167,0.981600,13,standard,ai_off,confluence,retail,informational,current,2026-03-21T09:02:00Z,mix_shift
0.301557,0.301557,0.000000,0.000000,0,152,0.982710,16,enterprise,ai_off,confluence,healthcare,informational,current,2026-03-21T09:03:00Z,mix_shift
0.236247,0.236247,0.346243,0.658062,0,195,0.991436,21,standard,ai_on,gdrive,tech,navigational,current,2026-03-21T09:04:00Z,mix_shift
0.248100,0.248100,0.352244,0.658528,0,178,0.981277,12,premium,ai_on,gdrive,tech,informational,current,2026-03-21T09:05:00Z,mix_shift
0.274903,0.274903,0.000000,0.000000,0,196,0.982468,19,standard,ai_off,confluence,finance,informational,current,2026-03-21T09:06:00Z,mix_shift
0.273964,0.273964,0.000000,0.000000,0,241,0.986352,11,standard,ai_off,sharepoint,finance,navigational,current,2026-03-21T09:07:00Z,mix_shift
0.257907,0.257907,0.354241,0.651648,0,184,0.980714,15,enterprise,ai_on,jira,retail,informational,current,2026-03-21T09:08:00Z,mix_shift
0.272555,0.272555,0.000000,0.000000,0,228,0.993202,15,standard,ai_off,gdrive,finance,action,current,2026-03-21T09:09:00Z,mix_shift
0.299003,0.299003,0.000000,0.000000,0,131,0.981231,14,enterprise,ai_off,gdrive,tech,navigational,current,2026-03-21T09:10:00Z,mix_shift
0.308116,0.308116,0.000000,0.000000,0,254,0.976636,15,enterprise,ai_off,confluence,tech,informational,current,2026-03-21T09:11:00Z,mix_shift
0.296235,0.296235,0.000000,0.000000,0,171,0.987517,18,enterprise,ai_off,confluence,tech,informational,current,2026-03-21T09:12:00Z,mix_shift
0.251645,0.251645,0.347383,0.637214,0,162,0.984588,16,premium,ai_on,slack,retail,informational,current,2026-03-21T09:13:00Z,mix_shift
0.302182,0.302182,0.000000,0.000000,0,233,0.990632,18,enterprise,ai_off,slack,finance,navigational,current,2026-03-21T09:14:00Z,mix_shift
0.296669,0.296669,0.000000,0.000000,0,196,0.991057,15,premium,ai_off,slack,tech,informational,current,2026-03-21T09:15:00Z,mix_shift
0.230620,0.236401,0.357290,0.661649,0,150,0.990624,12,standard,ai_on,gdrive,tech,informational,current,2026-03-21T09:16:00Z,mix_shift
0.230696,0.230696,0.351098,0.644874,0,165,0.978634,16,standard,ai_on,slack,retail,informational,current,2026-03-21T09:17:00Z,mix_shift
0.272646,0.272646,0.000000,0.000000,0,175,0.985624,13,standard,ai_off,confluence,retail,informational,current,2026-03-21T09:18:00Z,mix_shift
0.275955,0.275955,0.000000,0.000000,0,274,0.986371,14,standard,ai_off,gdrive,tech,navigational,current,2026-03-21T09:19:00Z,mix_shift
0.288288,0.288288,0.000000,0.000000,0,240,0.985532,15,standard,ai_off,slack,finance,action,current,2026-03-21T09:20:00Z,mix_shift
0.231732,0.234307,0.355217,0.659616,0,158,0.985432,10,standard,ai_on,slack,tech,navigational,current,2026-03-21T09:21:00Z,mix_shift
0.276178,0.276178,0.000000,0.000000,0,254,0.980212,11,standard,ai_off,gdrive,retail,informational,current,2026-03-21T09:22:00Z,mix_shift
0.300015,0.300015,0.000000,0.000000,0,262,0.990390,9,premium,ai_off,jira,tech,informational,current,2026-03-21T09:23:00Z,mix_shift
0.287125,0.287125,0.000000,0.000000,0,208,0.982344,10,premium,ai_off,sharepoint,retail,informational,current,2026-03-21T09:24:00Z,mix_shift
0.277761,0.277761,0.000000,0.000000,0,260,0.992148,16,standard,ai_off,confluence,finance,navigational,current,2026-03-21T09:25:00Z,mix_shift
0.296168,0.296168,0.000000,0.000000,0,144,0.983965,18,premium,ai_off,slack,tech,informational,current,2026-03-21T09:26:00Z,mix_shift
0.273235,0.273235,0.000000,0.000000,0,158,0.986568,23,standard,ai_off,gdrive,retail,navigational,current,2026-03-21T09:27:00Z,mix_shift
0.279861,0.279861,0.000000,0.000000,0,300,0.983858,17,standard,ai_off,gdrive,finance,informational,current,2026-03-21T09:28:00Z,mix_shift
0.271585,0.271585,0.000000,0.000000,0,205,0.986511,13,standard,ai_off,slack,finance,action,current,2026-03-21T09:29:00Z,mix_shift
0.252359,0.252359,0.350043,0.634368,0,64,0.982438,20,enterprise,ai_on,slack,retail,navigational,current,2026-03-21T09:30:00Z,mix_shift
0.277997,0.277997,0.000000,0.000000,0,222,0.983827,13,standard,ai_off,slack,retail,navigational,current,2026-03-21T09:31:00Z,mix_shift
0.286205,0.286205,0.000000,0.000000,0,113,0.992906,9,standard,ai_off,confluence,retail,informational,current,2026-03-21T09:32:00Z,mix_shift
0.281289,0.281289,0.000000,0.000000,0,193,0.988771,21,standard,ai_off,jira,tech,informational,current,2026-03-21T09:33:00Z,mix_shift
0.254586,0.254586,0.343782,0.633090,0,233,0.975241,4,premium,ai_on,confluence,tech,action,current,2026-03-21T09:34:00Z,mix_shift
0.277470,0.277470,0.000000,0.000000,0,179,0.986655,8,standard,ai_off,gdrive,retail,informational,current,2026-03-21T09:35:00Z,mix_shift
0.296569,0.296569,0.000000,0.000000,0,150,0.984761,12,enterprise,ai_off,confluence,healthcare,informational,current,2026-03-21T09:36:00Z,mix_shift
0.292159,0.292159,0.000000,0.000000,0,176,0.974016,11,premium,ai_off,gdrive,finance,informational,current,2026-03-21T09:37:00Z,mix_shift
0.282591,0.282591,0.000000,0.000000,0,180,0.978604,7,standard,ai_off,gdrive,tech,navigational,current,2026-03-21T09:38:00Z,mix_shift
0.233795,0.233795,0.353215,0.655177,0,167,0.980257,13,standard,ai_on,slack,tech,navigational,current,2026-03-21T09:39:00Z,mix_shift
0.274309,0.274309,0.000000,0.000000,0,250,0.975008,19,standard,ai_off,gdrive,tech,informational,current,2026-03-21T09:40:00Z,mix_shift
0.238019,0.238019,0.349339,0.639129,0,233,0.982050,12,standard,ai_on,confluence,retail,navigational,current,2026-03-21T09:41:00Z,mix_shift
0.233796,0.233796,0.353440,0.647844,0,217,0.988835,15,standard,ai_on,confluence,tech,navigational,current,2026-03-21T09:42:00Z,mix_shift
0.296827,0.296827,0.000000,0.000000,0,234,0.992338,17,enterprise,ai_off,confluence,tech,action,current,2026-03-21T09:43:00Z,mix_shift
0.251186,0.251186,0.350983,0.650421,0,199,0.983546,17,premium,ai_on,slack,tech,action,current,2026-03-21T09:44:00Z,mix_shift
0.276313,0.276313,0.000000,0.000000,0,265,0.987623,16,standard,ai_off,confluence,retail,navigational,current,2026-03-21T09:45:00Z,mix_shift
0.285059,0.285059,0.000000,0.000000,0,187,0.982201,22,standard,ai_off,sharepoint,healthcare,informational,current,2026-03-21T09:46:00Z,mix_shift
0.235154,0.235154,0.353333,0.630219,0,160,0.989393,20,standard,ai_on,gdrive,retail,action,current,2026-03-21T09:47:00Z,mix_shift
0.279995,0.279995,0.000000,0.000000,0,148,0.985859,12,standard,ai_off,confluence,retail,action,current,2026-03-21T09:48:00Z,mix_shift
0.253467,0.253467,0.352254,0.672467,0,224,0.984768,19,enterprise,ai_on,gdrive,tech,action,current,2026-03-21T09:49:00Z,mix_shift
0.304256,0.304256,0.000000,0.000000,0,165,0.979914,16,enterprise,ai_off,confluence,retail,navigational,current,2026-03-21T09:50:00Z,mix_shift
0.266876,0.266876,0.000000,0.000000,0,274,0.994767,8,standard,ai_off,confluence,tech,action,current,2026-03-21T09:51:00Z,mix_shift
0.229684,0.231241,0.359609,0.643035,0,239,0.982813,18,standard,ai_on,gdrive,finance,informational,current,2026-03-21T09:52:00Z,mix_shift
0.297773,0.297773,0.000000,0.000000,1,224,0.982605,20,premium,ai_off,sharepoint,retail,action,current,2026-03-21T09:53:00Z,mix_shift
0.271543,0.271543,0.000000,0.000000,0,170,0.989739,7,standard,ai_off,slack,tech,navigational,current,2026-03-21T09:54:00Z,mix_shift
0.254835,0.254835,0.358896,0.656200,0,267,0.986315,7,enterprise,ai_on,confluence,retail,navigational,current,2026-03-21T09:55:00Z,mix_shift
0.250517,0.250517,0.341778,0.655268,0,166,0.986241,17,premium,ai_on,sharepoint,retail,action,current,2026-03-21T09:56:00Z,mix_shift
0.234970,0.234970,0.350958,0.645248,0,177,0.980931,10,standard,ai_on,gdrive,tech,informational,current,2026-03-21T09:57:00Z,mix_shift
0.234339,0.234339,0.340911,0.646462,0,236,0.979269,14,standard,ai_on,sharepoint,finance,navigational,current,2026-03-21T09:58:00Z,mix_shift
0.275625,0.275625,0.000000,0.000000,0,253,0.983063,16,standard,ai_off,jira,tech,informational,current,2026-03-21T09:59:00Z,mix_shift
0.230443,0.230443,0.348089,0.658547,0,231,0.985417,7,standard,ai_on,confluence,tech,navigational,current,2026-03-21T10:00:00Z,mix_shift
0.302301,0.302301,0.000000,0.000000,0,219,0.983367,19,premium,ai_off,confluence,tech,action,current,2026-03-21T10:01:00Z,mix_shift
0.292927,0.292927,0.000000,0.000000,0,170,0.985536,25,premium,ai_off,gdrive,finance,informational,current,2026-03-21T10:02:00Z,mix_shift
0.294294,0.294294,0.000000,0.000000,0,243,0.975042,9,premium,ai_off,gdrive,healthcare,informational,current,2026-03-21T10:03:00Z,mix_shift
0.278669,0.278669,0.000000,0.000000,0,208,0.988929,25,standard,ai_off,confluence,tech,navigational,current,2026-03-21T10:04:00Z,mix_shift
0.291153,0.291153,0.000000,0.000000,0,278,0.984172,11,premium,ai_off,jira,finance,navigational,current,2026-03-21T10:05:00Z,mix_shift
0.294705,0.294705,0.000000,0.000000,0,205,0.984127,11,enterprise,ai_off,confluence,healthcare,navigational,current,2026-03-21T10:06:00Z,mix_shift
0.247110,0.247110,0.345651,0.651845,0,163,0.981737,7,premium,ai_on,confluence,finance,action,current,2026-03-21T10:07:00Z,mix_shift
0.276408,0.276408,0.000000,0.000000,0,215,0.986767,15,standard,ai_off,gdrive,finance,informational,current,2026-03-21T10:08:00Z,mix_shift
0.293267,0.293267,0.000000,0.000000,0,214,0.976471,11,premium,ai_off,sharepoint,retail,action,current,2026-03-21T10:09:00Z,mix_shift
0.279419,0.279419,0.000000,0.000000,0,251,0.991073,3,standard,ai_off,sharepoint,finance,informational,current,2026-03-21T10:10:00Z,mix_shift
0.303856,0.303856,0.000000,0.000000,0,140,0.987368,18,enterprise,ai_off,slack,retail,informational,current,2026-03-21T10:11:00Z,mix_shift
0.275890,0.275890,0.000000,0.000000,0,218,0.983200,18,standard,ai_off,confluence,tech,navigational,current,2026-03-21T10:12:00Z,mix_shift
0.298982,0.298982,0.000000,0.000000,0,167,0.977309,22,premium,ai_off,jira,tech,action,current,2026-03-21T10:13:00Z,mix_shift
0.227668,0.227668,0.352841,0.633827,0,210,0.980793,6,standard,ai_on,gdrive,finance,navigational,current,2026-03-21T10:14:00Z,mix_shift
0.280627,0.280627,0.000000,0.000000,0,141,0.988005,9,standard,ai_off,gdrive,finance,navigational,current,2026-03-21T10:15:00Z,mix_shift
0.291972,0.291972,0.000000,0.000000,1,183,0.992419,14,premium,ai_off,confluence,retail,informational,current,2026-03-21T10:16:00Z,mix_shift
0.262412,0.262412,0.353712,0.644983,0,162,0.995469,15,enterprise,ai_on,gdrive,finance,action,current,2026-03-21T10:17:00Z,mix_shift
0.280174,0.280174,0.000000,0.000000,0,237,0.984492,5,standard,ai_off,jira,retail,informational,current,2026-03-21T10:18:00Z,mix_shift
0.301241,0.301241,0.000000,0.000000,0,220,0.987906,8,premium,ai_off,gdrive,retail,informational,current,2026-03-21T10:19:00Z,mix_shift
0.274565,0.274565,0.000000,0.000000,0,268,0.972962,4,standard,ai_off,gdrive,tech,informational,current,2026-03-21T10:20:00Z,mix_shift
0.294287,0.294287,0.000000,0.000000,0,206,0.986392,13,premium,ai_off,gdrive,tech,navigational,current,2026-03-21T10:21:00Z,mix_shift
0.230048,0.230048,0.344970,0.641295,0,200,0.987824,19,standard,ai_on,confluence,tech,navigational,current,2026-03-21T10:22:00Z,mix_shift
0.236242,0.236242,0.357073,0.652844,0,194,0.986633,10,standard,ai_on,confluence,tech,navigational,current,2026-03-21T10:23:00Z,mix_shift
0.298394,0.298394,0.000000,0.000000,0,121,0.989277,2,premium,ai_off,confluence,tech,action,current,2026-03-21T10:24:00Z,mix_shift
0.273017,0.273017,0.000000,0.000000,0,197,0.984803,9,standard,ai_off,confluence,retail,navigational,current,2026-03-21T10:25:00Z,mix_shift
0.229648,0.229648,0.345645,0.654655,1,206,0.985001,12,standard,ai_on,sharepoint,finance,action,current,2026-03-21T10:26:00Z,mix_shift
0.272740,0.272740,0.000000,0.000000,0,328,0.977106,15,standard,ai_off,confluence,tech,informational,current,2026-03-21T10:27:00Z,mix_shift
0.251273,0.251273,0.350688,0.652352,0,128,0.983904,18,premium,ai_on,confluence,finance,informational,current,2026-03-21T10:28:00Z,mix_shift
0.234463,0.234463,0.355299,0.643063,0,152,0.982162,11,standard,ai_on,slack,tech,informational,current,2026-03-21T10:29:00Z,mix_shift
